ID;Birth;Death;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
HID;1979;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HIV;1979;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0
HKB;1979;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0
HNA;1979;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
HNB;1979;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1
HND;1979;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
HPD;1979;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1
HPF;1979;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0
HSH;1979;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HSN;1979;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0
HVF;1979;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
HVS;1979;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0
HXB;1979;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HXC;1979;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HXH;1979;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1
HZL;1979;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0
KAS;1979;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
KBP;1979;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
KCZ;1979;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1
KDC;1979;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
KDV;1979;0;0;1;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0
KFH;1979;0;0;0;0;1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1
KFP;1979;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KFU;1979;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0
KHX;1979;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0
KKH;1979;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1
KKI;1979;0;0;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;0;1
KKN;1979;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1
KKS;1979;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
KLV;1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KNB;1979;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1
KNC;1979;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KNI;1979;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KNN;1979;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0
KPA;1979;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KPC;1979;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1
LAD;1980;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LAL;1980;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1
LAS;1980;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0
LCH;1980;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1
LCL;1980;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LDP;1980;0;0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1
LHD;1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LHL;1980;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0
LIH;1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LIV;1980;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LKZ;1980;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1
LLL;1980;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LNL;1980;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1
LNN;1980;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LSA;1980;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1
LSZ;1980;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;1
LVA;1980;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LVL;1980;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1
LXA;1980;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1
LXH;1980;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0
LXX;1980;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1
NAA;1980;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0
NAS;1980;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1
NCA;1980;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;1
NDH;1980;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
NFH;1980;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1
NID;1980;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NPL;1980;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NSN;1980;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0
NVV;1980;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAK;1980;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;1;0
PFB;1980;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PHC;1980;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PHN;1980;0;0;0;0;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1
PHP;1980;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PLS;1980;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0
PNA;1980;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1
PNX;1980;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0
PPL;1980;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1
PVB;1980;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1
PXA;1980;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
PZP;1980;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
SAK;1980;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1
SAV;1980;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;1;1;0;1
SCF;1980;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1
SIF;1980;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SKD;1980;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0
SKI;1980;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX;1980;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
SNL;1980;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;1;0;1;1;1;1
SPZ;1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SSP;1980;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0
SXD;1980;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SZL;1980;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TAX;1981;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;1;0;1;1;1;1;0;1;0;1;0
TBK;1981;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TCP;1981;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
TCV;1981;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1
TDH;1981;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1
TFI;1981;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
TFX;1981;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1
THD;1981;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0
THV;1981;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TIB;1981;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
TIX;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TNS;1981;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0
TPN;1981;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0
TPX;1981;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;1
TSZ;1981;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0
TVB;1981;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;1
TVI;1981;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;0;1;1
TVS;1981;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
TZB;1981;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1
VAC;1981;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0
VAH;1981;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0
VBA;1981;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1
VBK;1981;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
VBL;1981;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1
VCB;1981;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0
VCK;1981;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0
VDF;1981;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VHK;1981;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0
VLF;1981;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VLI;1981;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0
VND;1981;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0
VNP;1981;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VPA;1981;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1
VSF;1981;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;0;1;0;1;0;0
VXS;1981;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VZB;1981;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0
VZC;1981;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0
XBC;1981;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0
XBS;1981;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0
XCB;1981;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0
XCD;1981;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1
XFB;1981;0;0;0;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;0
XID;1981;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
XNF;1981;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0
XPI;1981;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1
XPV;1981;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;0
XPZ;1981;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0
XVS;1981;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0
ZAS;1981;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ZBV;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0
ZDH;1981;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0
ZDL;1981;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZDP;1981;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0
ZHF;1981;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1
ZID;1981;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;1;1
ZLN;1981;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1
ZNK;1981;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZNL;1981;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0
ZPK;1981;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;1;1
ZPL;1981;0;0;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZSD;1981;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0
ZSV;1981;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0
ZVN;1981;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0
ZZK;1981;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AH9;1982;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
